text,label,events,predictions,prob_conclusion,prob_premise,prediction_label
"(see, for instance, the Ahmet Sadik v. Greece judgment of 15 November 1996, Reports of Judgments and Decisions 1996-V, p. 1652, para. 26).",premise,"[' see judgment', ' see instance']",1,0.017625943,0.9823741,Premise
It has not been disputed that his widow and two children (see paragraph 5 above) were entitled to pursue the application on his behalf and the Court sees no reason to hold otherwise,conclusion,"['it have be dispute ', 'widow see paragraph', ' to pursue application', ' to pursue behalf', 'court see reason']",1,0.016969323,0.98303074,Premise
"In these circumstances, the Commission did not find it necessary to examine whether the detention was ""lawful"" under domestic law.",premise,['commission do find '],1,0.01804924,0.98195076,Premise
"The applicant, for his part, stressed that the decisions leading to the charges against him and his being detained on remand had been taken collectively by the government at the time and in a manner which was consistent with the relevant law, including the then Bulgarian Constitution; the allocation of the funds in question had been effected in accordance with the national budget as adopted by the National Assembly and had subsequently been approved by the latter.",premise,"['applicant stress ', 'his be detain remand', 'charge have be take government', 'charge have be take time', ' include constitution', 'allocation have be effect accordance', ' adopt assembly', 'allocation have be approve latter']",1,0.016615026,0.98338497,Premise
The measures had been in keeping not only with the policies of the government at the time but also with relevant United Nations resolutions on development assistance.,premise,[' keep policy'],1,0.025959643,0.9740404,Premise
They had not benefited any members of the government or any third parties; the funds had been received in their entirety by the addressee countries.,premise,"['they have benefit member', 'fund have be receive entirety', 'fund have be receive ntries']",1,0.016756248,0.98324376,Premise
"Nor could the detention be ""reasonably considered necessary to prevent his committing an offence or fleeing after having done so"".",conclusion,"['company mitte offence', 'company flee ']",1,0.022346865,0.97765315,Premise
The Government maintained before the Commission that the applicant’s detention had been effected on the grounds of suspicion of his having committed a crime and had been in conformity with Bulgarian law.,premise,"['government maintain commission', 'detention have be effect ground', 'his having mitte crime']",1,0.016874457,0.9831255,Premise
"Although it was true that the allocation of development aid had not as such constituted a criminal offence, the charges in question had been brought because the transfers of funds had, under the cover of development assistance, involved improper ""deals"" causing damage to Bulgaria’s economic interests.",premise,"[' stitute offence', 'charge have be bring ', 'transfer have involve deal', ' cause damage']",1,0.016425882,0.98357415,Premise
"The Government were, however, not in a position to provide any details of such ""deals"" as it would adversely affect the confidentiality of the criminal proceedings instituted against the applicant and eight other former government members.",premise,"[' to provide detail', 'it would affect fidentiality', ' institute applicant']",1,0.016358363,0.9836416,Premise
"Before the Court the Government stated that they were prepared to accept the Commission’s opinion that there had been a violation of Article 5 para. 1 of the Convention (art. 5-1), whilst at the same time informing the Court of the views of the Prosecutor-General, the authority which had ordered the applicant’s detention on remand (see paragraph 11 above).",premise,"['government state ', ' to accept opinion', ' inform court', ' inform view', 'which have order detention', ' see paragraph']",1,0.016438011,0.98356193,Premise
"In this regard the Government pointed out that it was not within their competence to assess the measures taken in this case by the prosecution and the Supreme Court which, under the Constitution, were both independent judicial authorities.",conclusion,"['government point ', ' to assess measure', ' take case', ' take prosecution']",1,0.01673895,0.98326105,Premise
The Prosecutor-General’s submission on the applicant’s complaints included the following observations.,premise,['submission include observation'],1,0.016418496,0.98358154,Premise
It was a key element of the offence of misappropriation under Bulgarian law that the offender had dealt with someone else’s property as though it had been his or her own and had thereby infringed the owner’s interests; it was not decisive whether he or she had sought to obtain an advantage for himself or herself or for a third party (see paragraph 26 above).,premise,"['offender have deal property', 'offender have infringe interest', 'he have seek ', ' to obtain advantage', ' to obtain himself', ' see paragraph']",1,0.016587,0.983413,Premise
"Furthermore, members of a body could by reason of their joint decisions and actions be found guilty if they had thereby knowingly committed acts which amounted to an offence.",premise,"[' ld reason', 'member be find guilty', 'they have mitte act', 'which amount offence']",1,0.01716953,0.9828304,Premise
"In the present case, since the collective decisions concerned had caused economic loss, criminal proceedings had been instituted against each member of the body which had taken those decisions (see paragraphs 9 and 11 above).",premise,"['company cerne ', 'decision have cause loss', 'proceeding have be institute member', 'which have take decision', ' see paragraph']",1,0.01634088,0.98365915,Premise
The prosecutor had believed that the funds concerned had been spent in a manner which was unlawful since there was no information as to whether they had appeared in the budget as an expenditure.,premise,"['prosecutor have believe ', 'company cerne ', 'fund have be spend manner', 'there be information', 'they have appear budget', 'they have appear expenditure']",1,0.016509507,0.98349047,Premise
"Admittedly, the Prosecutor-General had not been in a position at the time to ascertain whether there was criminal intent.",premise,['there be intent'],1,0.0863339,0.9136661,Premise
"He had considered, having regard to the circumstances and complexity of the case, that this could only be determined in the course of the preliminary investigations.",premise,"['he have sidere ', ' have regard', 'company ld be determine company']",1,0.016243786,0.9837562,Premise
"Although not expressly stated in the order to detain the applicant on remand, the decision had been taken in view of who the applicant was and the gravity of the offence committed (see paragraphs 9 and 11 above).",premise,"['number state order', ' to detain applicant', ' to detain remand', 'decision have be take view', ' see paragraph']",1,0.017157722,0.98284227,Premise
"In the view of the Prosecutor-General, the contested pre-trial detention was in accordance with domestic law, including the Bulgarian Constitution, and had been entirely in keeping with Article 5 para. 1 (c) of the Convention (art. 5-1-c).",conclusion,"['company test ', ' include constitution']",1,0.0163784,0.98362154,Premise
The Supreme Court too had laid stress on the applicant’s status as a member of the National Assembly (see paragraph 13 above).,premise,"['court have lay stress', 'court have lay status', ' see paragraph']",1,0.016495517,0.98350453,Premise
