text,label,events,predictions,prob_non_arg,prob_arg,prediction_label
"the ""protection of the reputation or rights of others"".",argumentative,[],0,0.6215758,0.37842414,Non-Argumentative
"Finally it is uncontested that the interference pursued a legitimate aim, namely",argumentative,['interference pursue aim'],0,0.5154099,0.48459008,Non-Argumentative
"According to the applicant, such a balance was envisaged in a clause contained in Article 4 of the UN Convention to the effect that ""due regard"" should be had to ""the principles in the Universal Declaration of Human Rights and the rights ... in Article 5 of [the UN] Convention"".",argumentative,['balance envisage clause'],1,0.4568821,0.5431179,Argumentative
"The clause had been introduced at the drafting stage because of concern among a number of States that the requirement in Article 4 (a) that ""[States Parties] shall declare an offence punishable by law all dissemination of ideas based on racial superiority or hatred"" was too sweeping and could give rise to difficulties with regard to other human rights, in particular the right to freedom of opinion and expression.",argumentative,"['clause introduce drafting stage', 'state party declare offence', 'idea base superiority', 'company ld give rise', 'company ld give difficulty']",0,0.5506306,0.4493694,Non-Argumentative
"In the applicant’s further submission, this explained why the Committee of Ministers of the Council of Europe, when urging member States to ratify the UN Convention, had proposed that they add an interpretative statement to their instrument of ratification, which would, inter alia, stress that respect was also due for the rights laid down in the European Convention (Resolution (68) 30 adopted by the Ministers’ Deputies on 31 October 1968).",argumentative,"['they add statement', 'they add instrument']",1,0.46945328,0.5305468,Argumentative
"The applicant and the Commission emphasised that, taken in the context of the broadcast as a whole, the offending remarks had the effect of ridiculing their authors rather than promoting their racist views.",argumentative,"['applicant emphasise effect', 'remark have effect', 'effect ridicule authother', 'effect promote view']",1,0.39974764,0.60025233,Argumentative
"The overall impression of the programme was that it sought to draw public attention to a matter of great public concern, namely racism and xenophobia.",argumentative,"['it seek attention', 'it seek matter']",1,0.48340514,0.5165949,Argumentative
"The applicant had deliberately included the offensive statements in the programme, not with the intention of disseminating racist opinions, but in order to counter them through exposure.",argumentative,"['applicant include statement', 'applicant include programme number', 'applicant include intention', 'intention disseminate opinion']",0,0.5542428,0.44575724,Non-Argumentative
"The applicant pointed out that he tried to show, analyse and explain to his viewers a new phenomenon in Denmark at the time, that of violent racism practised by inarticulate and socially disadvantaged youths.",argumentative,['racism practise youth'],0,0.6459682,0.3540317,Non-Argumentative
"Joined by the Commission, he considered that the broadcast could not have had any significant detrimental effects on the ""reputation or rights of others"".",argumentative,"['he sidere reputation', 'broadcast company ld number have effect']",1,0.47849378,0.52150613,Argumentative
