text,label,events,predictions,prob_non_arg,prob_arg,prediction_label
They submit in particular that the applicant did not bring private prosecution proceedings against the police officers concerned for insult within the meaning of S. 115 of the Penal Code.,argumentative,"['applicant bring prosecution proceeding', 'applicant bring meaning', 'police officer company cerne insult']",0,0.6308389,0.36916116,Non-Argumentative
They further consider that she failed properly to reason her constitutional complaint as regards the alleged insults so as to enable the Constitutional Court to assume its competence to entertain this complaint.,argumentative,"['she fail company plaint', 'sider reason company plaint', 'sider regard insult', '<ORG> assume company petence', 'company petence entertain company plaint']",0,0.5100892,0.4899108,Non-Argumentative
"The Government maintain that the applicant failed, as required by Article 26 (Art. 26) of the Convention, to exhaust the domestic remedies at her disposal under Austrian law.",argumentative,[],0,0.6215758,0.37842414,Non-Argumentative
The applicant considers that her ill-treatment amounted to bodily assault which had to be prosecuted ex officio and,argumentative,['treatment amount assault'],0,0.65602607,0.34397393,Non-Argumentative
therefore could not be the subject of private prosecution proceedings.,argumentative,['company ld number be subject'],0,0.54411644,0.4558836,Non-Argumentative
"The Commission observes that the basis of the rule of exhaustion of domestic remedies under Article 26 (Art. 26) of the Convention is that, before proceedings are brought in an international court, the state made answerable must have had an opportunity to redress the alleged damage by domestic means within the framework of its own legal system (cf. No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57).",argumentative,"['state make answerable', 'company have opportunity', 'state have opportunity', 'opportunity redress damage', 'opportunity redress mean', 'opportunity redress framework']",1,0.47363096,0.5263691,Argumentative
"In respect of alleged ill-treatment contrary to Article 3 (Art. 3) of the Convention, the Commission has held that raising criminal charges against the officials concerned or filing a civil action for compensation are effective remedies to be exhausted pursuant to Article 26 (Art. 26) (No. 11208/84, Dec. 4.3.86, D.R. 46 p. 182; No. 10078/82, Dec. 13.12.84, D.R. 41 p. 103; No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57).",argumentative,[],0,0.6215758,0.37842414,Non-Argumentative
"In these circumstances, the Commission finds that the applicant's complaint to the Constitutional Court about ill-treatment does not constitute an effective and sufficient remedy for the purposes of exhaustion of domestic remedies, as required by Article 26 (Art. 26) of the Convention.",argumentative,"['applicants company plaint stitute remedy', 'company stitute remedy']",0,0.59740293,0.4025971,Non-Argumentative
"In the present case, the applicant did not bring private prosecution proceedings against the police officers concerned for insult, or, assuming that the alleged acts had to be prosecuted ex officio, lay any criminal charges against the police officers requesting their prosecution.",argumentative,"['applicant bring prosecution proceeding', 'applicant bring insult', 'charge request prosecution']",0,0.7430025,0.25699747,Non-Argumentative
"In this context, the Commission had regard to the criminal proceedings instituted against three police officers upon accusations of ill-treatment raised by the applicant's husband, which the applicant's husband joined as a private party claiming compensation.",argumentative,"['<ORG> have regard', 'proceeding institute police officer', 'accusation raise applicants husband', 'applicants husband join party', 'party claim company pensation']",0,0.58379996,0.41619995,Non-Argumentative
"In the course of these proceedings, the allegations of the applicant's husband were carefully examined at two court levels.",argumentative,['allegation examine company rt level'],0,0.6335239,0.36647615,Non-Argumentative
"The applicant did not institute civil proceedings either, with a view to claiming compensation in particular as regards the alleged detrimental consequences of the events in question.",argumentative,"['applicant institute proceeding', 'applicant institute view', 'view claim company pensation', 'view regard company sequence']",0,0.55283946,0.4471605,Non-Argumentative
"In these circumstances, the Commission finds that the applicant's complaint to the Constitutional Court about ill-treatment does not constitute an effective and sufficient remedy for the purposes of exhaustion of domestic remedies, as required by Article 26 (Art. 26) of the Convention.",argumentative,"['applicants company plaint stitute remedy', 'company stitute remedy']",0,0.59740293,0.4025971,Non-Argumentative
The competence of the Constitutional Court to receive complaints about the violation of constitutionally guaranteed rights is limited under S. 144 para. 1 of the Federal Constitution to formal decisions of administrative authorities or the exercise of direct administrative authority and coercion against a particular individual.,argumentative,['company petence receive company plaint'],0,0.7036828,0.29631722,Non-Argumentative
"The Constitutional Court, in its decision of 28 November 1989, declared the applicant's complaint about the alleged insults committed by police officers in the course of her detention inadmissible in accordance with its constant case-law, according to which mere insults as such did not amount to an administrative act relating to the exercise of direct administrative authority and coercion, even if such insulting remarks were allegedly made in the course of an official act.",argumentative,"['<ORG> declare authority', 'insult company mitte police officer', 'insult company mitte detention', 'company stant case law amount act', 'act relate exercise', 'remark make company', 'remark make act']",1,0.40022182,0.5997782,Argumentative
"In these circumstances, the Commission finds that the applicant's complaint to the Constitutional Court about ill-treatment does not constitute an effective and sufficient remedy for the purposes of exhaustion of domestic remedies, as required by Article 26 (Art. 26) of the Convention.",argumentative,"['applicants company plaint stitute remedy', 'company stitute remedy']",0,0.59740293,0.4025971,Non-Argumentative
"In these circumstances, the Commission finds that the applicant's complaint to the Constitutional Court about ill-treatment does not constitute an effective and sufficient remedy for the purposes of exhaustion of domestic remedies, as required by Article 26 (Art. 26) of the Convention.",argumentative,"['applicants company plaint stitute remedy', 'company stitute remedy']",0,0.59740293,0.4025971,Non-Argumentative
The applicant's submissions do not disclose any special circumstance which might have absolved her according to the generally recognised rules of international law from exhausting the effective domestic remedies at her disposal.,argumentative,"['applicants submission disclose circumstance', 'which absolve she', 'which absolve remedy', 'circumstance accord rule', 'circumstance exhaust remedy']",1,0.4239928,0.5760072,Argumentative
It follows that this part of the application must be rejected under Article 27 para. 3 in conjunction with Article 26 (Art. 27-3+26) of the Convention.,argumentative,['part reject article para'],0,0.7662351,0.2337649,Non-Argumentative
"The Commission refers to its above findings that under Austrian law, the applicant could have brought criminal charges against the police officers concerned, or filed a civil action for compensation as regards the alleged detrimental consequences of the events for her health.",argumentative,"['Commission refer finding', '<ORG> bring charge', 'finding file action', 'finding regard company sequence']",0,0.67107433,0.32892564,Non-Argumentative
