text,label,events,predictions,prob_non_argumentative,prob_premise,prob_conclusion,prediction_label
They submit in particular that the applicant did not bring private prosecution proceedings against the police officers concerned for insult within the meaning of S. 115 of the Penal Code.,premise,"['applicant bring prosecution proceeding', 'applicant bring meaning', 'police officer company cerne insult']",0,0.4839907,0.48354417,0.032465234,Non-Argumentative
They further consider that she failed properly to reason her constitutional complaint as regards the alleged insults so as to enable the Constitutional Court to assume its competence to entertain this complaint.,premise,"['she fail company plaint', 'sider reason company plaint', 'sider regard insult', '<ORG> assume company petence', 'company petence entertain company plaint']",1,0.4749941,0.49608636,0.028919589,Premise
"The Government maintain that the applicant failed, as required by Article 26 (Art. 26) of the Convention, to exhaust the domestic remedies at her disposal under Austrian law.",conclusion,[],0,0.50953686,0.44426733,0.046195798,Non-Argumentative
The applicant considers that her ill-treatment amounted to bodily assault which had to be prosecuted ex officio and,premise,['treatment amount assault'],0,0.5094944,0.44429907,0.04620646,Non-Argumentative
therefore could not be the subject of private prosecution proceedings.,conclusion,['company ld number be subject'],0,0.49350536,0.46910307,0.037391555,Non-Argumentative
"The Commission observes that the basis of the rule of exhaustion of domestic remedies under Article 26 (Art. 26) of the Convention is that, before proceedings are brought in an international court, the state made answerable must have had an opportunity to redress the alleged damage by domestic means within the framework of its own legal system (cf. No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57).",premise,"['state make answerable', 'company have opportunity', 'state have opportunity', 'opportunity redress damage', 'opportunity redress mean', 'opportunity redress framework']",1,0.46805167,0.5066677,0.025280662,Premise
"In respect of alleged ill-treatment contrary to Article 3 (Art. 3) of the Convention, the Commission has held that raising criminal charges against the officials concerned or filing a civil action for compensation are effective remedies to be exhausted pursuant to Article 26 (Art. 26) (No. 11208/84, Dec. 4.3.86, D.R. 46 p. 182; No. 10078/82, Dec. 13.12.84, D.R. 41 p. 103; No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57).",premise,[],0,0.50953686,0.44426733,0.046195798,Non-Argumentative
"In these circumstances, the Commission finds that the applicant's complaint to the Constitutional Court about ill-treatment does not constitute an effective and sufficient remedy for the purposes of exhaustion of domestic remedies, as required by Article 26 (Art. 26) of the Convention.",conclusion,"['applicants company plaint stitute remedy', 'company stitute remedy']",0,0.50935835,0.4445056,0.046136077,Non-Argumentative
"In the present case, the applicant did not bring private prosecution proceedings against the police officers concerned for insult, or, assuming that the alleged acts had to be prosecuted ex officio, lay any criminal charges against the police officers requesting their prosecution.",premise,"['applicant bring prosecution proceeding', 'applicant bring insult', 'charge request prosecution']",1,0.47348422,0.49611917,0.030396663,Premise
"In this context, the Commission had regard to the criminal proceedings instituted against three police officers upon accusations of ill-treatment raised by the applicant's husband, which the applicant's husband joined as a private party claiming compensation.",premise,"['<ORG> have regard', 'proceeding institute police officer', 'accusation raise applicants husband', 'applicants husband join party', 'party claim company pensation']",1,0.4742398,0.4974351,0.028325109,Premise
