text,label,events,predictions,prob_conclusion,prob_premise,prediction_label
"According to the applicant, the order has a chilling effect on the likelihood of sources communicating information to journalists such as himself, and his right to impart information to the public has also been impaired thereby.",premise,"['order have effect', 'source company municate information', 'source company municate journalist', 'right impart information', 'right impart public']",1,0.09322887,0.9067712,Premise
The applicant submits that the disclosure order made by the High Court and confirmed on appeal constituted an interference with his freedom of expression guaranteed by Article 10 (Art. 10) of the Convention.,conclusion,"['disclosure order make disclosure order', 'disclosure order firm appeal']",1,0.093324326,0.9066757,Premise
"Article 10 (Art. 10) of the Convention provides: ""1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authorities and regardless of frontiers...",premise,"['everyone have right', 'right include freedom', 'freedom hold opinion', 'freedom receive freedom', 'freedom impart information', 'freedom impart interference', 'freedom impart frontier', 'freedom impart idea']",1,0.093178704,0.90682125,Premise
"The applicant contends that the disclosure order breached his duty of confidentiality to his source and was not ""prescribed by law"",",premise,['disclosure order breach duty'],1,0.09330863,0.9066914,Premise
"Further, the applicant considers that there was no pressing social need for the restraint,",premise,['there be need'],1,0.09315172,0.9068483,Premise
"The restraint was also not proportionate to the aim,",premise,[],1,0.093187034,0.906813,Premise
"According to the applicant, the order has a chilling effect on the likelihood of sources communicating information to journalists such as himself, and his right to impart information to the public has also been impaired thereby.",conclusion,"['order have effect', 'source company municate information', 'source company municate journalist', 'right impart information', 'right impart public']",1,0.09322887,0.9067712,Premise
since the law permitting such orders is not formulated with sufficient precision to enable the individual to foresee with reasonable certainty when it will be applied.,premise,"['law permit order', 'law formulate precision', 'precision enable individual', 'precision enable certainty', 'precision foresee certainty']",1,0.093298465,0.90670156,Premise
"In particular, he argues that the criterion of the ""interests of justice"" is insufficiently certain and renders impossible the task of a journalist in assessing whether or not he can give a source an undertaking not to reveal his identity.",premise,"['he give source', 'he give undertaking number', 'undertaking number reveal identity']",1,0.09323866,0.90676135,Premise
"The applicant contends that the disclosure order breached his duty of confidentiality to his source and was not ""prescribed by law"",",conclusion,['disclosure order breach duty'],1,0.09330863,0.9066914,Premise
since X Ltd. was already protected by the injunction against publication of confidential information in the press and had made no use of alternative means of identifying the source.,premise,['mean identify source'],1,0.093206644,0.9067933,Premise
"Further, the applicant considers that there was no pressing social need for the restraint,",conclusion,['there be need'],1,0.09315172,0.9068483,Premise
since it included the threat to the applicant of up to two years' imprisonment and has cast a disproportionate chilling effect on the free flow of information to the public generally.,premise,['it include threat'],1,0.09321859,0.90678144,Premise
"The restraint was also not proportionate to the aim,",conclusion,[],1,0.093187034,0.906813,Premise
"refer to domestic case-law as indicating that the relevant principle is well-established, accessible and foreseeable in its application and consequences.",premise,[],1,0.093187034,0.906813,Premise
"The Government submit however that the interference was ""prescribed by law"" within the meaning of the second paragraph,",conclusion,"['interference prescribe law', 'interference prescribe meaning']",1,0.09325184,0.9067481,Premise
for the purpose of protecting the rights of others and for preventing the disclosure of information received in confidence.,premise,"['purpose protect right', 'information receive company fidence']",1,0.09324047,0.9067595,Premise
They submit that Section 10 of the 1981 Act gives recognition to the high public importance of protecting the free flow of information to the press and provides a heavy presumption against ordering disclosure.,premise,"['section give recognition', 'section give to', 'importance protect flow', 'presumption order disclosure']",1,0.093273096,0.90672696,Premise
"The interest of protecting journalistic sources cannot however outweigh all others and, they argue, in the assessment of whether ""the interests of justice"" required disclosure in this particular case, the domestic courts gave full and reasoned consideration to all the competing interests.",premise,"['interest protect source', 'interest not outweigh other', 'they argue assessment', 'interest require disclosure', 'interest require case', '<ORG> give company sideration', '<ORG> give to']",1,0.09334623,0.90665376,Premise
"The Government contend that having regard to the margin of appreciation, accorded to Contracting States, there is no ground on which the Commission in its supervisory jurisdiction can substitute its own opinion for that of the courts.",premise,"['margin accord to', 'there be number ground', '<ORG> substitute opinion', '<ORG> substitute company rt']",1,0.093264826,0.9067352,Premise
"The Government further submit that the interference was ""necessary in a democratic society""",conclusion,[],1,0.093187034,0.906813,Premise
"The Government submit however that the interference was ""prescribed by law"" within the meaning of the second paragraph,",premise,"['interference prescribe law', 'interference prescribe meaning']",1,0.09325184,0.9067481,Premise
"The Government further submit that the interference was ""necessary in a democratic society""",premise,[],1,0.093187034,0.906813,Premise
The Government accept that the action of the courts amounted to a restriction on the applicant's freedom of expression within the scope of the first paragraph of Article 10 (Art. 10).,conclusion,['action amount restriction'],1,0.09327047,0.9067295,Premise
"The Commission considers that the applicant's complaints under Article 10 (Art. 10) of the Convention raise complex issues of fact and law, the determination of which should depend on a full examination of the merits.",premise,"['applicants company plaint article art', 'determination depend examination']",1,0.0932581,0.906742,Premise
These complaints cannot therefore be regarded as manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.,conclusion,[],1,0.093187034,0.906813,Premise
