text,label,events,predictions,prob_non_argumentative,prob_premise,prob_conclusion,prediction_label
The applicant considered that the law of blasphemy was so uncertain that it was inordinately difficult to establish in advance whether in the eyes of a jury a particular publication would constitute an offence.,premise,['publication stitute offence'],1,0.4093219,0.5806646,0.010013522,Premise
"Moreover, it was practically impossible to know what predictions an administrative body - the British Board of Film Classification - would make as to the outcome of a hypothetical prosecution.",premise,[],1,0.43316182,0.54858637,0.018251892,Premise
"In these circumstances, the applicant could not reasonably be expected to foresee the result of the Board’s speculations.",conclusion,['applicant company ld number expect result'],1,0.38424957,0.61067754,0.0050728875,Premise
"In these circumstances, the applicant could not reasonably be expected to foresee the result of the Board’s speculations.",premise,['applicant company ld number expect result'],1,0.38424957,0.61067754,0.0050728875,Premise
"The requirement of foreseeability which flows from the expression ""prescribed by law"" was therefore not fulfilled.",conclusion,"['which flow expression', 'expression prescribe law']",1,0.39687613,0.5971973,0.0059266035,Premise
it was a feature common to most laws and legal systems that tribunals may reach different conclusions even when applying the same law to the same facts.,premise,['tribunal reach company clusion'],1,0.40098098,0.5906806,0.008338476,Premise
This did not necessarily make these laws inaccessible or unforeseeable.,premise,[],1,0.43316182,0.54858637,0.018251892,Premise
"Given the infinite variety of ways of publishing ""contemptuous, reviling, scurrilous or ludicrous matter relating to God, Jesus Christ or the Bible"" (see paragraph 27 above), it would not be appropriate for the law to seek to define in detail which images would or would not be potentially blasphemous.",premise,"['way publish matter', 'matter relate matter', 'law seek detail']",1,0.38878655,0.60556585,0.005647633,Premise
The Government contested this claim:,conclusion,['<ORG> test claim'],1,0.40643018,0.58728385,0.0062859645,Premise
"The Court reiterates that, according to its case-law, the relevant national ""law"", which includes both statute and common law (see, inter alia, the Sunday Times v. the United Kingdom (no. 1) judgment of 26 April 1979, Series A no. 30, p. 30, para. 47), must be formulated with sufficient precision to enable those concerned - if need be, with appropriate legal advice - to foresee, to a degree that is reasonable in the circumstances, the consequences which a given action may entail.",premise,"['which include statute', 'which include law', 'precision enable company', 'precision enable advice', 'precision enable degree', 'precision enable circumstance', 'precision foresee degree', 'precision foresee circumstance']",1,0.39425868,0.5998697,0.005871627,Premise
"A law that confers a discretion is not in itself inconsistent with this requirement, provided that the scope of the discretion and the manner of its exercise are indicated with sufficient clarity, having regard to the legitimate aim in question, to give the individual adequate protection against arbitrary interference (see, for instance, the Tolstoy Miloslavsky v. the United Kingdom judgment of 13 July 1995, Series A no. 316-B, pp. 71-72, para. 37, and the Goodwin v. the United Kingdom judgment of 27 March 1996, Reports of Judgments and Decisions 1996-II, pp. 496-97, para. 31).",premise,"['that fer discretion', 'scope indicate clarity', 'manner indicate clarity', 'aim give individual', 'aim give protection']",1,0.3951493,0.60009253,0.0047581545,Premise
"It is observed that, in refusing a certificate for distribution of the applicant’s video on the basis that it infringed a provision of the criminal law of blasphemy, the British Board of Film Classification acted within its powers under section 4 (1) of the 1984 Act (see paragraph 24 above).",premise,"['it infringe provision', '<ORG> act power', '<ORG> act section']",1,0.39661238,0.5971583,0.006229268,Premise
The Court recognises that the offence of blasphemy cannot by its very nature lend itself to precise legal definition.,premise,"['offence not lend itself', 'offence not lend definition']",1,0.4094464,0.5837151,0.0068385615,Premise
"National authorities must therefore be afforded a degree of flexibility in assessing whether the facts of a particular case fall within the accepted definition of the offence (see, mutatis mutandis, the Tolstoy Miloslavsky judgment cited above at paragraph 40, p. 73, para. 41).",conclusion,"['authority afford degree', 'fact fall definition', '<NAME> cite paragraph para']",1,0.39100847,0.6029135,0.006077969,Premise
"In his submission, the expression ""rights of others"" in the present context only refers to an actual, positive right not to be offended.",premise,['expression right refer right number'],1,0.39152205,0.6037411,0.004736796,Premise
It does not include a hypothetical right held by some Christians to avoid disturbance at the prospect of other people’s viewing the video work without being shocked.,premise,"['right avoid disturbance', 'people view video work']",1,0.39823297,0.5957792,0.005987813,Premise
"The applicant contested the Government’s assertion that his video work was refused a certificate for distribution in order to ""protect the right of citizens not to be offended in their religious feelings"".",conclusion,"['applicant company test <ORG>', 'video work refuse certificate', '<ORG> protect right', 'right offend feeling']",1,0.38891694,0.6058954,0.0051876353,Premise
"Whether or not there was a real need for protection against exposure to the film in question is a matter which must be addressed below when assessing the ""necessity"" of the interference.",premise,"['there be need', 'matter assess necessity']",1,0.40752983,0.58660096,0.0058691204,Premise
It is true that the English law of blasphemy only extends to the Christian faith.,premise,['law extend faith'],1,0.39332917,0.6007515,0.0059193256,Premise
"Indeed the anomaly of this state of affairs in a multidenominational society was recognised by the Divisional Court in R. v. Chief Metropolitan Stipendiary Magistrate, ex parte Choudhury [1991] 1 All England Law Reports 306 at 317 (see paragraph 28 above).",premise,['anomaly recognise paragraph'],1,0.39268738,0.5981652,0.00914742,Premise
"However, it is not for the European Court to rule in abstracto as to the compatibility of domestic law with the Convention.",premise,[],1,0.43316182,0.54858637,0.018251892,Premise
The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it,premise,['law protect belief'],1,0.39024135,0.6039028,0.0058557726,Premise
The uncontested fact that the law of blasphemy does not treat on an equal footing the different religions practised in the United Kingdom does not detract from the legitimacy of the aim pursued in the present context.,premise,"['law treat religion', 'law treat footing', 'fact detract legitimacy', 'aim pursue company text']",1,0.38116348,0.613762,0.005074479,Premise
The refusal to grant a certificate for the distribution of Visions of Ecstasy consequently had a legitimate aim under Article 10 para. 2 (art. 10-2).,conclusion,"['refusal grant certificate', 'refusal have aim', 'refusal have article para']",1,0.3889887,0.60542333,0.005587957,Premise
The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it,premise,['law protect belief'],1,0.39024135,0.6039028,0.0058557726,Premise
"(see, for example, the Klass and Others v. Germany judgment of 6 September 1978, Series A no. 28, p. 18, para. 33).",conclusion,[],1,0.43316182,0.54858637,0.018251892,Premise
The Court recalls that freedom of expression constitutes one of the essential foundations of a democratic society.,premise,['company stitute one'],1,0.40289685,0.5886757,0.008427502,Premise
"As paragraph 2 of Article 10 (art. 10-2) expressly recognises, however, the exercise of that freedom carries with it duties and responsibilities.",premise,"['exercise carry duty', 'exercise carry responsibility']",1,0.38461527,0.6104627,0.0049219322,Premise
"Amongst them, in the context of religious beliefs, may legitimately be included a duty to avoid as far as possible an expression that is, in regard to objects of veneration, gratuitously offensive to others and profanatory (see the Otto-Preminger-Institut judgment cited above at paragraph 46, pp. 18-19, paras. 47 and 49).",premise,"['duty avoid .', 'expression see <ORG>', '<ORG> cite paragraph pp']",1,0.39195195,0.60288066,0.0051673595,Premise
"No restriction on freedom of expression, whether in the context of religious beliefs or in any other, can be compatible with Article 10 (art. 10) unless it satisfies, inter alia, the test of necessity as required by the second paragraph of that Article (art. 10-2).",conclusion,"['it satisfy test', 'test require paragraph']",1,0.38527873,0.60922194,0.005499333,Premise
"indeed, the overriding social need was to allow it to be distributed.",premise,[],1,0.43316182,0.54858637,0.018251892,Premise
"Furthermore, since adequate protection was already provided by a panoply of laws - concerning, inter alia, obscenity, public order and disturbances to places of religious worship - blasphemy laws, which are incompatible with the European idea of freedom of expression, were also superfluous in practice.",premise,['protection provide panoply'],1,0.37426844,0.6208534,0.0048781415,Premise
"In any event, the complete prohibition of a video work that contained no obscenity, no pornography and no element of vilification of Christ was disproportionate to the aim pursued.",premise,"['company taine number obscenity number pornography', 'company taine number element']",1,0.40253103,0.5899666,0.0075024148,Premise
